proto,conn_state,history,label,id.orig_p,id.resp_p,missed_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,orig_ip_1,orig_ip_2,orig_ip_3,orig_ip_4,resp_ip_1,resp_ip_2,resp_ip_3,resp_ip_4
udp,S0,D,Benign,43567.527,27571.86,0.0049506244,1.1903067,40.526997,-0.15501143,-1.9164829,192.0167,167.93903,99.96957,102.97225,105.95858,123.972336,62.162663,159.05014
tcp,S0,S,Malicious,39212.95,6787.26,0.08405736,3.0034091,176.1168,-0.00052624615,-1.1286917,191.97856,167.9048,100.12269,102.98438,69.009445,60.7257,180.17569,130.46489
tcp,S0,S,Benign,50316.5,688.09863,-0.022400219,1.077107,64.42796,-0.08200239,-15.593148,191.968,167.9984,100.03338,103.097336,104.0435,171.0784,99.02952,101.70846
tcp,S0,S,Malicious,39417.312,1821.5596,-0.026909208,1.0563095,51.8847,0.10341901,8.247936,192.06418,168.00462,99.91675,103.02982,114.98252,126.069725,60.598095,95.02234
tcp,S0,S,Malicious,39020.605,1561.4609,0.02365887,2.499654,176.1168,0.09722706,10.944334,192.07356,168.01634,100.275055,102.878075,110.32116,196.39667,67.56504,201.02803
udp,S0,D,Benign,43553.516,16166.433,0.014188049,0.9854498,35.174625,0.037213255,-7.570792,191.97011,167.88422,99.989006,102.97904,163.04778,172.40701,201.26129,196.21968
tcp,S0,S,Malicious,52271.562,718.626,0.0023504577,0.91845644,56.790417,0.12781766,-14.197707,192.11176,167.93542,99.98307,103.06815,55.157894,106.69079,149.89172,148.66994
udp,S0,D,Benign,43604.367,19686.77,-0.009613441,1.0355092,38.250362,0.02090789,0.4249325,192.00029,167.98685,99.98749,102.88433,188.87291,201.99168,54.155796,201.01149
udp,S0,D,Benign,44158.703,8263.7295,0.07784965,0.98652977,41.480427,0.13122714,0.9046336,191.89777,168.02286,99.98362,102.920746,106.51527,53.92089,111.73667,131.74648
udp,S0,D,Benign,42953.785,35996.758,0.03233499,0.9561041,37.569447,-0.23515107,-3.1518269,192.00984,168.03233,100.04471,102.900955,90.21083,159.39906,128.02008,138.70932
udp,S0,D,Benign,43846.27,-360.06058,0.020189652,0.95357925,37.900124,-0.008035031,-2.0288906,192.03082,167.97543,99.99336,103.026024,145.84491,175.34517,114.1183,87.41872
udp,S0,D,Benign,44563.645,14329.099,-0.030167272,0.8146587,36.746113,-0.07862398,7.990351,192.02432,167.88318,100.0486,103.12563,79.50418,152.59761,158.9645,169.83066
udp,S0,D,Benign,44067.4,19497.236,0.006886501,0.9565829,37.634502,0.1258137,-2.923192,191.90273,167.98366,100.01558,102.99475,124.0811,113.37093,153.11157,54.097946
tcp,S0,S,Malicious,37502.305,9503.701,0.027019758,0.9108288,63.61592,-0.06108619,4.615624,191.98627,167.99115,100.11688,102.960396,188.82375,100.811844,168.45998,171.29831
tcp,S0,S,Malicious,45698.113,-1014.4258,0.008404646,2.7420273,176.1168,0.02675559,6.248999,192.03969,167.9901,100.239555,102.79983,90.29726,53.921974,126.2703,187.77184
tcp,S0,S,Benign,37493.547,35985.67,-0.021169186,3.0429723,176.11678,0.11751658,-9.984036,192.00262,167.9437,100.00475,103.05965,86.40798,202.25972,79.558655,52.472916
tcp,S0,S,Benign,42957.69,15106.187,0.02328607,1.0455328,65.10419,-0.06310262,0.57094103,192.05698,168.0444,100.004974,102.96355,107.735596,100.99297,104.02784,107.924736
udp,S0,D,Benign,43672.004,30778.17,-0.0011433843,0.98723465,36.154648,-0.10517196,3.6419163,192.05609,167.95682,99.878006,102.97202,57.617794,179.48143,75.73604,94.62772
tcp,S0,S,Malicious,41711.06,7020.658,-0.04306668,1.1044819,62.568974,0.11835043,-4.8735905,192.02489,167.94803,100.047295,103.03756,102.33926,88.178024,54.031216,163.76059
tcp,S0,S,Benign,48270.69,21961.525,0.008196952,1.0398258,62.22025,0.1402687,-4.5981245,192.02025,167.97546,100.12571,102.88561,176.30908,184.13075,117.27147,95.19836
tcp,S0,S,Malicious,47818.547,1925.3604,-0.057158697,0.9427684,55.011127,0.1167211,-18.324474,191.98833,167.8927,100.00263,102.97026,95.488,72.4231,88.465195,57.24807
udp,S0,D,Benign,43377.977,26380.355,0.048520885,0.9140448,47.96066,0.031362776,4.446768,191.9652,168.07916,100.14299,102.985565,147.28374,178.81812,201.25778,76.96653
tcp,S0,S,Benign,47204.566,1921.2002,-0.041376274,1.090212,61.81965,-0.20676376,-7.4411955,191.95685,168.00911,100.02077,103.0199,69.81472,118.964134,157.60744,87.61418
tcp,S0,S,Malicious,39701.51,622.66797,-0.044239104,0.93146265,55.03872,0.19439258,-2.607463,192.1219,167.85637,99.925476,103.0325,63.896744,160.7294,83.458824,145.26723
udp,S0,D,Benign,43699.516,992.4697,0.056146275,0.95957243,38.44272,0.06516264,-2.3030653,192.01176,168.06955,100.042595,103.00709,164.65916,171.72665,114.83833,127.08
udp,S0,D,Benign,43938.86,13263.155,-0.016116636,1.0179802,37.29311,-0.15779464,-8.647452,192.04222,167.90811,100.06158,102.951004,102.87306,107.337105,122.7288,92.479454
tcp,S0,S,Malicious,46570.285,109.68651,0.0591803,1.0659678,58.191647,-0.10624324,4.825369,192.06206,167.9805,99.99496,102.99785,75.31636,109.608505,96.53708,80.88641
tcp,S0,S,Benign,37493.49,19086.42,-0.015094918,0.9674524,61.704433,0.26673913,-1.2031012,192.04265,167.88837,99.87694,103.08107,156.55426,157.22455,198.13332,52.470474
udp,S0,D,Benign,37841.0,35996.758,-0.064246476,0.9258495,37.4266,0.12963696,7.5544176,191.82442,167.82343,100.034935,102.898544,55.100353,202.26085,54.037197,200.94266
tcp,S0,S,Malicious,46961.992,694.64844,0.04424484,1.0015516,60.20314,0.05820551,-2.5345716,192.10397,168.03825,100.01803,103.063484,165.07744,171.52058,104.72324,95.86716
tcp,S0,S,Malicious,41689.574,304.16208,-0.004216661,2.969713,176.09412,0.10450661,3.188837,192.13881,168.01451,100.116295,102.874,99.79776,112.50176,121.18665,173.37346
tcp,S0,S,Benign,42447.805,19268.102,0.052707136,2.6300716,174.47432,0.14361803,15.912072,191.9718,167.97003,100.11309,102.9243,138.42943,62.035355,147.0234,142.0965
udp,S0,D,Benign,42973.98,11979.701,-0.02956106,1.0788263,36.74387,-0.12608214,-0.49973866,192.13011,167.98796,100.00691,102.96873,186.18764,140.78217,163.8876,86.3791
udp,S0,D,Benign,44311.93,25426.207,-0.01963506,0.95477307,37.266636,-0.06277421,-2.2355928,192.08607,167.84196,100.00456,103.08065,112.00808,110.820175,141.33415,72.88774
tcp,S0,S,Malicious,37493.508,3091.1309,0.06668678,0.9090699,59.46098,-0.11308782,-13.219075,192.07169,168.00479,100.015305,103.01978,55.16466,187.21281,134.275,52.475304
tcp,S0,S,Malicious,51551.684,8430.857,-0.13859318,1.0426761,56.941456,-0.027885016,-21.51544,192.2705,167.99515,100.00846,102.915215,171.31528,174.32834,117.341125,111.6683
tcp,S0,S,Malicious,52941.86,7556.078,0.05848623,0.9835803,65.02396,0.00021837978,-0.5450439,191.93626,168.00352,99.93931,102.89708,119.79689,97.2121,79.60336,199.77739
tcp,S0,S,Malicious,43407.582,2596.663,0.015216587,1.0394077,60.3962,0.07769643,4.81384,192.03935,168.10634,99.98307,103.08144,126.481346,105.99682,81.18251,142.15562
udp,S0,D,Benign,43541.11,8082.868,0.0053641265,0.9529338,39.08916,-0.024749007,-10.306888,192.13133,167.98969,100.05946,102.88304,171.87857,72.38495,141.06296,56.289764
tcp,S0,S,Malicious,44572.812,9836.605,0.0022024899,1.0400589,56.173084,-0.028587338,-12.694135,192.05522,168.053,99.9907,103.054634,71.393875,57.60486,167.68358,107.619804
tcp,S0,S,Malicious,45327.105,561.0029,-0.07188025,1.0929358,58.947365,0.046905708,-8.250798,191.90866,168.11507,100.068146,102.932816,184.64508,196.41212,194.82744,63.635796
udp,S0,D,Benign,43594.703,34084.39,-0.0070381584,0.9927602,38.03226,-0.0033214656,0.5292397,191.88052,168.02509,100.047424,102.94769,75.34186,201.59962,93.63102,149.6171
tcp,S0,S,Benign,45111.824,35996.59,0.09265911,1.0679334,67.10014,0.13547288,9.400274,192.05405,168.09467,99.88909,103.01633,158.48337,120.67253,122.05995,52.527298
udp,S0,D,Benign,43095.492,34447.156,-0.0016586793,0.9473223,38.17324,-0.068224,1.3853574,192.08911,168.04056,99.9386,102.96759,159.34454,153.15886,105.738846,65.41153
udp,S0,D,Benign,43962.543,12230.061,-0.008506566,1.0772418,31.867037,0.003116134,-4.7385244,191.98935,168.00818,100.120735,102.9699,70.87666,115.48328,77.9521,93.47014
udp,S0,D,Benign,43075.12,4159.591,-0.021486133,0.9614904,41.95086,-0.030725371,-0.6412038,191.91216,168.03748,99.966194,102.91568,72.77652,193.45738,165.24957,138.80537
udp,S0,D,Benign,43417.914,35996.74,0.013323813,1.1057402,31.499025,0.30744168,12.944019,191.97946,168.04599,100.11843,102.88098,83.6828,189.82286,189.48483,100.08469
tcp,S0,S,Malicious,39244.188,7614.2188,0.08296587,2.9313521,176.1168,0.033126455,1.6425824,192.11769,167.98347,100.03041,102.936386,65.86495,198.45407,104.71347,52.47081
udp,S0,D,Benign,50506.266,35996.56,-0.009390455,1.0575231,39.637356,0.04188251,11.069207,191.95671,168.07623,100.08604,102.9499,188.87251,202.07358,93.97454,199.18744
tcp,S0,S,Malicious,39336.55,-1292.3242,-0.0002589929,0.9497595,65.64679,0.04499713,1.8720703,191.8795,168.06677,99.88025,103.08247,176.67252,187.9126,162.26501,190.67645
udp,S0,D,Benign,43792.785,20781.29,0.046690505,0.9942256,39.257706,-0.07856767,-3.8331032,192.02061,167.9701,99.966545,102.955055,64.138504,124.4208,140.8936,57.683846
tcp,S0,S,Malicious,45747.523,9502.54,0.035207678,0.891299,63.438377,-0.018529188,-11.52214,192.03456,168.08536,99.92047,103.02431,69.99808,90.95723,172.13191,169.85274
tcp,S0,S,Malicious,43874.29,1371.0068,0.00030969596,1.0666991,66.10749,0.014501589,-3.5618792,191.99518,167.97426,99.94408,102.97541,60.471493,109.54576,131.27133,189.14407
tcp,S0,S,Malicious,44986.824,9023.597,-0.017044406,2.998592,176.1168,0.04420578,-7.6420374,192.06946,167.9069,100.0791,102.990974,55.10336,158.01591,115.67253,107.74331
udp,S0,D,Benign,43802.81,25235.936,0.069706514,1.0448647,38.193386,-0.10191849,-8.63634,191.95679,167.99486,99.98782,102.922516,89.45508,156.40388,80.25645,166.90974
tcp,S0,S,Malicious,43321.562,9535.876,0.02921265,1.0379391,57.350246,0.029959995,-0.022324521,192.03505,168.0034,99.981834,102.9451,175.41452,74.823524,166.89717,179.53181
udp,S0,D,Benign,43725.523,112.70213,-0.02247923,1.0891774,42.31753,-0.09964807,-4.0668097,191.9727,167.97961,100.032524,103.12134,106.00451,180.81345,164.46529,92.04621
udp,S0,D,Benign,43600.88,4038.8262,0.043546546,0.9499453,34.298138,-0.17772944,-0.060691793,192.08987,167.92163,100.05618,102.99567,88.511475,79.82183,74.69169,76.79773
tcp,S0,S,Malicious,41785.453,4261.4434,-0.019729475,2.9769614,176.1168,-0.017648112,0.26889518,191.99905,167.98851,100.08629,102.924225,156.07317,199.01338,65.95557,201.02843
tcp,S0,S,Malicious,38410.04,589.1406,-0.04099691,0.9714241,58.572227,0.019014303,-2.4813633,192.08885,167.89009,99.99563,103.11848,75.1012,154.57985,141.37817,136.56154
tcp,S0,S,Malicious,37494.13,971.99414,0.04925757,2.7853594,176.11679,-0.0474676,-10.211345,192.06082,168.04425,100.11299,102.88488,61.457657,53.961227,201.26164,151.02153
tcp,S0,S,Malicious,50875.93,-9.908219,-0.056939304,0.9805847,65.99256,-0.016704928,-9.267716,192.05394,167.99767,100.03244,103.04404,100.82191,73.82428,161.62103,147.76006
udp,S0,D,Benign,43841.69,4817.8037,-0.0058171838,1.0191274,39.33426,0.087755755,4.219972,191.93303,167.98412,100.10835,102.92941,164.8068,124.54426,93.65725,170.8085
udp,S0,D,Benign,43904.855,7476.7773,0.008506918,1.2542667,37.42121,-0.0024886546,6.6810727,191.86812,167.87347,99.968994,103.049614,120.66322,163.47649,105.659996,121.42667
tcp,S0,S,Malicious,51396.832,1637.5996,0.028889727,2.9334013,176.1168,0.09673076,-6.1818924,192.0258,167.91394,100.17663,102.85462,132.95801,168.98117,197.5365,115.6232
tcp,S0,S,Malicious,49920.7,5426.368,-0.04944761,0.9145458,52.973305,0.18209645,4.0342765,191.97375,167.98505,99.92314,102.93926,142.64159,115.14123,54.17654,182.4781
tcp,S0,S,Malicious,37542.684,977.75586,0.042677265,0.95530593,57.851185,-0.067998305,-17.47801,191.94965,168.00624,100.01459,103.01636,62.3937,127.10061,118.21202,112.98652
udp,S0,D,Benign,43936.867,7002.908,0.07008869,1.010725,37.986874,0.25390184,4.3218627,191.7812,167.96068,99.98769,102.88558,174.05591,118.58702,123.50445,142.85532
tcp,S0,S,Malicious,46567.08,8788.34,0.050499856,0.93939745,64.447495,0.051704872,-10.191861,192.034,168.09639,99.90115,103.02474,55.450367,68.05526,183.27185,98.461586
tcp,S0,S,Benign,50260.15,33364.234,-0.002296853,2.0625532,164.67201,0.039396916,-13.300502,192.08295,167.92688,100.12076,102.92781,146.89233,91.0223,179.43835,89.621544
udp,S0,D,Benign,43308.008,11895.079,-0.002349972,1.0083233,35.796204,-0.14840679,-4.2722073,192.17586,167.92497,100.04133,103.00437,177.09264,155.04282,184.8482,69.26085
udp,S0,D,Benign,43429.84,5692.593,0.03102707,0.9347336,43.865208,0.10427563,8.990321,192.00995,168.16312,100.03706,103.05206,126.74406,145.69351,117.808304,87.13438
tcp,S0,S,Malicious,41271.734,166.12498,-0.030463194,0.9895685,52.091396,0.13903552,2.6963887,192.09242,167.90752,99.953476,102.97241,58.942883,201.8143,106.41648,76.23923
tcp,S0,S,Malicious,39628.137,1056.8936,0.048950825,3.035466,176.1168,-0.063651696,-4.2486763,192.00922,167.92427,100.15421,102.902756,79.46479,82.43816,160.8947,60.321335
tcp,S0,S,Malicious,49788.98,423.87888,0.03685039,2.8797941,176.1168,-0.031149205,-11.945834,192.00735,167.92778,100.09795,102.97196,163.62459,105.709984,175.41933,103.919975
udp,S0,D,Benign,43937.066,35985.68,0.013393644,1.1167121,41.600704,0.1278588,4.8164554,191.95702,167.95123,100.061905,103.04118,66.54627,198.88187,191.16226,140.98389
udp,S0,D,Benign,43997.215,5066.334,0.06589339,1.0332657,38.720116,0.20140183,7.850542,191.86623,167.97952,99.99349,102.94535,159.26541,152.90636,92.83408,155.56999
tcp,S0,S,Malicious,47895.03,-202.99611,0.01425746,0.9701092,67.15075,-0.04522283,0.8200894,191.96646,168.00575,100.02783,102.95862,183.87927,173.08833,98.36517,124.62621
tcp,S0,S,Malicious,52914.965,3107.3477,-0.023548367,1.0108587,55.60054,0.09768297,-1.1853161,191.90503,167.91174,99.99631,103.06538,108.755585,202.25032,176.52559,201.02733
udp,S0,D,Benign,43906.887,35983.6,0.045616776,0.9927457,35.46383,0.032362785,-0.08387466,192.06708,168.01385,99.97232,102.95051,108.084366,131.84773,140.49286,168.96194
udp,S0,D,Benign,44187.39,8567.155,-0.010130715,0.9399288,43.923744,0.01123971,-8.382749,192.08308,167.98128,99.95118,103.032295,122.34901,92.213615,79.682976,119.39809
tcp,S0,S,Malicious,50593.203,1567.8545,0.07404627,1.0396458,58.43264,0.16730662,-4.2638454,191.99727,168.03093,99.95942,103.07062,188.87291,134.04652,128.01147,174.48967
tcp,S0,S,Malicious,45822.79,12461.348,-0.044752598,0.9754737,52.098625,0.15490295,-6.034072,192.02486,168.17859,99.901054,102.94322,137.31302,93.64768,144.56778,67.02075
tcp,S0,S,Malicious,41299.266,9100.192,0.06779276,1.0419393,60.217144,0.012588668,-4.9046965,192.06052,167.98222,99.988365,102.99259,171.01546,119.75728,54.842533,166.30359
udp,S0,D,Benign,43455.99,34995.33,-0.008238843,0.8368362,37.73627,-0.025975015,-3.4987402,191.94127,168.02354,100.09391,102.98253,76.277664,193.65593,165.5859,170.80017
tcp,S0,S,Malicious,52767.82,8546.722,0.08057044,1.0706995,54.904556,0.041031744,-11.340407,192.06313,167.98004,99.99568,102.866806,188.87291,135.95169,74.10109,119.976616
tcp,S0,S,Benign,49131.383,3626.5986,0.06423593,1.1023035,71.243706,-0.013774362,1.0788422,192.03436,168.03514,100.058784,103.071945,71.13609,195.27205,196.74414,72.232994
tcp,S0,S,Malicious,42962.8,734.749,0.013646152,0.89194196,63.985424,0.031587716,-11.423316,191.96968,168.04247,99.98446,103.01221,58.71027,95.6955,182.58705,117.455894
tcp,S0,S,Malicious,42814.273,-970.7871,0.027865037,1.0234181,59.6027,0.15130262,-8.523837,192.05188,167.96431,100.076,103.15242,114.11758,57.43541,59.253635,89.77931
tcp,S0,S,Malicious,43115.734,-589.959,0.06726276,1.0543722,65.86718,0.011310088,-4.973444,192.03275,167.98634,100.06228,103.04618,120.44605,144.09326,64.989815,153.98206
tcp,S0,S,Malicious,46610.13,2564.0713,0.05471057,1.0173024,56.99312,-0.054847624,5.8273287,192.02072,167.92337,100.02311,102.991035,94.55906,75.66511,168.67278,200.93976
tcp,S0,S,Malicious,49413.445,3682.4102,-0.009985372,0.9805605,60.180748,0.12038884,8.611322,192.06691,167.9518,100.0018,102.92279,172.79135,195.92267,59.534885,56.108734
tcp,S0,S,Malicious,45278.68,10194.116,0.042458132,0.98930943,55.33368,0.059001554,-1.5350065,192.0021,168.04543,99.951965,102.936,103.342964,65.334854,151.83578,171.27196
tcp,S0,S,Malicious,46340.1,929.208,-0.06694792,0.94496256,56.105415,-0.018892583,-8.963019,191.9895,168.00804,100.11264,102.93915,132.26479,170.42407,120.1086,82.47677
tcp,S0,S,Malicious,45724.953,-257.459,-0.037389703,2.9199848,176.1168,0.18920477,-3.4419174,191.92465,167.83679,100.01157,102.97531,98.928215,194.60185,71.52744,114.99577
tcp,S0,S,Malicious,49738.207,1561.2002,-0.017792974,2.677019,176.1168,0.034002278,5.3721495,192.0715,168.00467,100.255646,102.87411,118.44824,53.920883,134.39594,72.54856
tcp,S0,S,Malicious,50347.13,324.15427,0.041106086,0.93705183,58.27469,0.03890564,-4.5632267,192.02205,167.91379,99.96559,102.93757,77.030815,72.408394,120.53111,82.04248
udp,S0,D,Benign,43486.668,2276.8027,0.10289576,1.0541505,37.87894,-0.12755816,2.6862497,192.04898,167.97792,100.07705,103.0337,70.675476,179.92436,105.268036,178.90356
udp,S0,D,Benign,43743.504,28775.736,-0.0081538465,1.0456058,43.159023,-0.08282669,2.588182,191.92436,168.00496,100.063,102.95149,131.05179,141.79776,77.1298,88.91133
tcp,S0,S,Malicious,49066.363,2025.9482,-0.009943277,2.7452052,176.1168,0.113263555,11.938723,192.07089,168.07416,100.1555,102.974365,121.36246,69.182304,134.23882,201.02843
tcp,S0,S,Malicious,41971.066,1045.8115,0.06444145,1.0898744,60.340157,-0.06472647,2.0767074,191.95511,167.99998,99.98827,103.008194,90.84503,143.59444,77.54641,135.66147
udp,S0,D,Benign,43425.3,14806.349,-0.010413207,0.8081537,44.166492,0.027325105,-3.6680584,191.99332,168.06425,99.93333,103.0585,82.79727,143.58443,150.51927,61.291794
udp,S0,D,Benign,43900.137,32102.955,-0.054102276,0.9878467,43.467487,0.076792866,-1.0582209,191.91081,167.95776,99.99736,103.06086,155.35356,88.58927,172.03108,196.3243
tcp,S0,S,Benign,47936.797,29217.06,-0.0060300347,2.7208412,175.80777,-0.06521812,-11.433417,191.99077,168.0846,100.03614,102.96226,142.15427,54.058853,97.509796,141.16805
udp,S0,D,Benign,43946.1,14374.194,-0.03216308,1.0079447,40.576454,-0.12705503,5.705324,192.13127,167.8471,100.00194,102.93276,116.10916,181.62318,80.19596,81.430565
tcp,S0,S,Malicious,47317.527,9532.475,0.029292852,0.96706486,57.778378,-0.15537433,-0.010874707,191.9341,168.01118,99.903885,102.978,72.08785,57.835136,117.170715,194.43306
tcp,S0,S,Benign,46896.062,33072.535,-0.032538135,2.5250545,174.99173,-0.035808217,-8.875579,191.9629,168.03941,100.08246,103.0016,107.36819,132.12157,83.20998,201.02843
udp,S0,D,Benign,43890.785,9336.285,-0.04453772,1.0234544,38.901394,0.05432461,-0.90099806,192.03514,167.89806,100.01436,102.950874,121.10009,202.24277,201.26161,201.02832
udp,S0,D,Benign,43692.492,34902.617,-0.046968944,1.0369837,43.63379,-0.054467153,-3.4048414,192.0582,167.94897,99.91593,102.98867,139.07637,156.15796,117.76865,99.76091
tcp,S0,S,Malicious,38859.89,-412.43558,-0.036532354,0.9352525,63.79365,0.03744207,-5.6199284,192.10931,167.97632,100.04289,103.03805,174.83162,66.6451,189.17836,144.68056
tcp,S0,S,Malicious,37493.5,9009.393,0.07988013,0.9153036,54.423332,-0.07057364,6.7241874,191.9772,167.96004,100.09972,103.059425,188.87291,202.25858,150.44427,118.227036
tcp,S0,S,Malicious,45376.77,10092.441,-0.07925907,0.9662734,63.38811,0.09015651,-4.9519796,192.08357,168.20224,100.028534,102.976555,151.41145,154.55559,124.76872,121.211235
tcp,S0,S,Malicious,52485.258,480.5273,0.0029654677,2.957582,176.1168,-0.088724375,-9.400876,191.99225,167.90417,100.13474,102.97003,74.354744,81.323235,74.20794,172.43575
tcp,S0,S,Malicious,51075.668,10816.507,0.010037236,1.006131,59.820377,0.053279188,1.0997448,191.91847,167.96072,100.06739,102.94381,141.60623,185.31032,177.43016,91.74947
tcp,S0,S,Malicious,49811.293,278.13474,0.030693501,2.9387996,176.1168,-0.06348392,-11.490884,191.98889,167.83853,100.00067,102.96616,94.03802,157.61162,87.76889,165.61208
udp,S0,D,Benign,37493.88,26492.832,-0.021947889,0.9032384,43.612373,0.41411847,10.421441,191.9345,167.9063,100.014885,102.963005,55.807987,66.79238,201.25862,201.028
udp,S0,D,Benign,52941.777,517.3203,-0.006322889,1.0184602,45.260506,0.11900601,11.400103,191.94223,167.93446,100.03774,102.84193,188.87291,99.34452,142.86758,139.11914
udp,S0,D,Benign,43254.418,14797.285,0.024805479,0.95758396,42.704636,0.055194084,3.5935144,192.0284,167.80928,99.9589,103.08355,76.994835,109.12584,77.409996,134.40935
tcp,S0,S,Benign,52912.59,11761.155,0.08476654,0.97891176,57.185513,-0.10260616,-21.903486,192.08284,168.07173,99.933525,102.929825,55.077496,202.07803,86.41068,55.587204
